"Plot Title: 20381837"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20381837, SEN S/N: 20381837)","RH, % (LGR S/N: 20381837, SEN S/N: 20381837)","Coupler Detached (LGR S/N: 20381837)","Coupler Attached (LGR S/N: 20381837)","Host Connected (LGR S/N: 20381837)","Stopped (LGR S/N: 20381837)","End Of File (LGR S/N: 20381837)"
13430,07/09/19 01:05:00 AM,24.629,100.000,,,,,
13431,07/09/19 01:10:00 AM,24.629,100.000,,,,,
13432,07/09/19 01:15:00 AM,24.605,100.000,,,,,
13433,07/09/19 01:20:00 AM,24.605,100.000,,,,,
13434,07/09/19 01:25:00 AM,24.581,100.000,,,,,
13435,07/09/19 01:30:00 AM,24.581,100.000,,,,,
13436,07/09/19 01:35:00 AM,24.557,100.000,,,,,
13437,07/09/19 01:40:00 AM,24.557,100.000,,,,,
13438,07/09/19 01:45:00 AM,24.532,100.000,,,,,
13439,07/09/19 01:50:00 AM,24.532,100.000,,,,,
13440,07/09/19 01:55:00 AM,24.508,100.000,,,,,
13441,07/09/19 02:00:00 AM,24.484,100.000,,,,,
13442,07/09/19 02:05:00 AM,24.484,100.000,,,,,
13443,07/09/19 02:10:00 AM,24.484,100.000,,,,,
13444,07/09/19 02:15:00 AM,24.484,100.000,,,,,
13445,07/09/19 02:20:00 AM,24.484,100.000,,,,,
13446,07/09/19 02:25:00 AM,24.484,100.000,,,,,
13447,07/09/19 02:30:00 AM,24.460,100.000,,,,,
13448,07/09/19 02:35:00 AM,24.460,100.000,,,,,
13449,07/09/19 02:40:00 AM,24.436,100.000,,,,,
13450,07/09/19 02:45:00 AM,24.436,100.000,,,,,
13451,07/09/19 02:50:00 AM,24.436,100.000,,,,,
13452,07/09/19 02:55:00 AM,24.436,100.000,,,,,
13453,07/09/19 03:00:00 AM,24.412,100.000,,,,,
13454,07/09/19 03:05:00 AM,24.388,100.000,,,,,
13455,07/09/19 03:10:00 AM,24.388,100.000,,,,,
13456,07/09/19 03:15:00 AM,24.363,100.000,,,,,
13457,07/09/19 03:20:00 AM,24.363,100.000,,,,,
13458,07/09/19 03:25:00 AM,24.339,100.000,,,,,
13459,07/09/19 03:30:00 AM,24.339,100.000,,,,,
13460,07/09/19 03:35:00 AM,24.315,100.000,,,,,
13461,07/09/19 03:40:00 AM,24.291,100.000,,,,,
13462,07/09/19 03:45:00 AM,24.291,100.000,,,,,
13463,07/09/19 03:50:00 AM,24.291,100.000,,,,,
13464,07/09/19 03:55:00 AM,24.291,100.000,,,,,
13465,07/09/19 04:00:00 AM,24.291,100.000,,,,,
13466,07/09/19 04:05:00 AM,24.291,100.000,,,,,
13467,07/09/19 04:10:00 AM,24.267,100.000,,,,,
13468,07/09/19 04:15:00 AM,24.267,100.000,,,,,
13469,07/09/19 04:20:00 AM,24.267,100.000,,,,,
13470,07/09/19 04:25:00 AM,24.267,100.000,,,,,
13471,07/09/19 04:30:00 AM,24.267,100.000,,,,,
13472,07/09/19 04:35:00 AM,24.267,100.000,,,,,
13473,07/09/19 04:40:00 AM,24.267,100.000,,,,,
13474,07/09/19 04:45:00 AM,24.267,100.000,,,,,
13475,07/09/19 04:50:00 AM,24.267,100.000,,,,,
13476,07/09/19 04:55:00 AM,24.267,100.000,,,,,
13477,07/09/19 05:00:00 AM,24.267,100.000,,,,,
13478,07/09/19 05:05:00 AM,24.267,100.000,,,,,
13479,07/09/19 05:10:00 AM,24.267,100.000,,,,,
13480,07/09/19 05:15:00 AM,24.267,100.000,,,,,
13481,07/09/19 05:20:00 AM,24.267,100.000,,,,,
13482,07/09/19 05:25:00 AM,24.243,100.000,,,,,
13483,07/09/19 05:30:00 AM,24.243,100.000,,,,,
13484,07/09/19 05:35:00 AM,24.219,100.000,,,,,
13485,07/09/19 05:40:00 AM,24.219,100.000,,,,,
13486,07/09/19 05:45:00 AM,24.195,100.000,,,,,
13487,07/09/19 05:50:00 AM,24.195,100.000,,,,,
13488,07/09/19 05:55:00 AM,24.195,100.000,,,,,
13489,07/09/19 06:00:00 AM,24.195,100.000,,,,,
13490,07/09/19 06:05:00 AM,24.171,100.000,,,,,
13491,07/09/19 06:10:00 AM,24.171,100.000,,,,,
13492,07/09/19 06:15:00 AM,24.171,100.000,,,,,
13493,07/09/19 06:20:00 AM,24.171,100.000,,,,,
13494,07/09/19 06:25:00 AM,24.171,100.000,,,,,
13495,07/09/19 06:30:00 AM,24.146,100.000,,,,,
13496,07/09/19 06:35:00 AM,24.146,100.000,,,,,
13497,07/09/19 06:40:00 AM,24.146,100.000,,,,,
13498,07/09/19 06:45:00 AM,24.146,100.000,,,,,
13499,07/09/19 06:50:00 AM,24.146,100.000,,,,,
13500,07/09/19 06:55:00 AM,24.146,100.000,,,,,
13501,07/09/19 07:00:00 AM,24.146,100.000,,,,,
13502,07/09/19 07:05:00 AM,24.146,100.000,,,,,
13503,07/09/19 07:10:00 AM,24.171,100.000,,,,,
13504,07/09/19 07:15:00 AM,24.195,100.000,,,,,
13505,07/09/19 07:20:00 AM,24.219,100.000,,,,,
13506,07/09/19 07:25:00 AM,24.243,100.000,,,,,
13507,07/09/19 07:30:00 AM,24.243,100.000,,,,,
13508,07/09/19 07:35:00 AM,24.267,100.000,,,,,
13509,07/09/19 07:40:00 AM,24.291,100.000,,,,,
13510,07/09/19 07:45:00 AM,24.315,100.000,,,,,
13511,07/09/19 07:50:00 AM,24.339,100.000,,,,,
13512,07/09/19 07:55:00 AM,24.388,100.000,,,,,
13513,07/09/19 08:00:00 AM,24.436,100.000,,,,,
13514,07/09/19 08:05:00 AM,24.460,100.000,,,,,
13515,07/09/19 08:10:00 AM,24.508,100.000,,,,,
13516,07/09/19 08:15:00 AM,24.557,100.000,,,,,
13517,07/09/19 08:20:00 AM,24.605,100.000,,,,,
13518,07/09/19 08:25:00 AM,24.653,100.000,,,,,
13519,07/09/19 08:30:00 AM,24.726,100.000,,,,,
13520,07/09/19 08:35:00 AM,24.774,100.000,,,,,
13521,07/09/19 08:40:00 AM,24.871,100.000,,,,,
13522,07/09/19 08:45:00 AM,24.944,100.000,,,,,
13523,07/09/19 08:50:00 AM,25.016,100.000,,,,,
13524,07/09/19 08:55:00 AM,25.089,100.000,,,,,
13525,07/09/19 09:00:00 AM,25.162,100.000,,,,,
13526,07/09/19 09:05:00 AM,25.234,100.000,,,,,
13527,07/09/19 09:10:00 AM,25.307,100.000,,,,,
13528,07/09/19 09:15:00 AM,25.404,100.000,,,,,
13529,07/09/19 09:20:00 AM,25.453,100.000,,,,,
13530,07/09/19 09:25:00 AM,25.550,100.000,,,,,
13531,07/09/19 09:30:00 AM,25.647,100.000,,,,,
13532,07/09/19 09:35:00 AM,25.744,100.000,,,,,
13533,07/09/19 09:40:00 AM,25.866,100.000,,,,,
13534,07/09/19 09:45:00 AM,26.012,100.000,,,,,
13535,07/09/19 09:50:00 AM,26.134,100.000,,,,,
13536,07/09/19 09:55:00 AM,26.304,100.000,,,,,
13537,07/09/19 10:00:00 AM,26.451,100.000,,,,,
13538,07/09/19 10:05:00 AM,26.598,100.000,,,,,
13539,07/09/19 10:10:00 AM,26.720,100.000,,,,,
13540,07/09/19 10:15:00 AM,26.842,100.000,,,,,
13541,07/09/19 10:20:00 AM,26.989,100.000,,,,,
13542,07/09/19 10:25:00 AM,27.210,100.000,,,,,
13543,07/09/19 10:30:00 AM,27.333,100.000,,,,,
13544,07/09/19 10:35:00 AM,27.456,100.000,,,,,
13545,07/09/19 10:40:00 AM,27.604,100.000,,,,,
13546,07/09/19 10:45:00 AM,27.801,100.000,,,,,
13547,07/09/19 10:50:00 AM,27.924,99.967,,,,,
13548,07/09/19 10:55:00 AM,27.974,99.873,,,,,
13549,07/09/19 11:00:00 AM,27.949,99.813,,,,,
13550,07/09/19 11:05:00 AM,28.072,99.739,,,,,
13551,07/09/19 11:10:00 AM,28.320,99.644,,,,,
13552,07/09/19 11:15:00 AM,28.468,99.522,,,,,
13553,07/09/19 11:20:00 AM,28.568,99.441,,,,,
13554,07/09/19 11:25:00 AM,28.692,99.367,,,,,
13555,07/09/19 11:30:00 AM,28.791,99.285,,,,,
13556,07/09/19 11:35:00 AM,28.766,99.225,,,,,
13557,07/09/19 11:40:00 AM,28.742,99.219,,,,,
13558,07/09/19 11:45:00 AM,28.841,99.191,,,,,
13559,07/09/19 11:50:00 AM,28.841,99.164,,,,,
13560,07/09/19 11:55:00 AM,28.742,99.111,,,,,
13561,07/09/19 12:00:00 PM,28.692,99.071,,,,,
13562,07/09/19 12:05:00 PM,28.617,99.025,,,,,
13563,07/09/19 12:10:00 PM,28.593,98.991,,,,,
13564,07/09/19 12:15:00 PM,28.642,98.977,,,,,
13565,07/09/19 12:20:00 PM,28.717,98.889,,,,,
13566,07/09/19 12:25:00 PM,28.766,98.821,,,,,
13567,07/09/19 12:30:00 PM,28.742,98.734,,,,,
13568,07/09/19 12:35:00 PM,28.717,98.728,,,,,
13569,07/09/19 12:40:00 PM,28.742,98.734,,,,,
13570,07/09/19 12:45:00 PM,28.791,98.693,,,,,
13571,07/09/19 12:50:00 PM,28.841,98.652,,,,,
13572,07/09/19 12:55:00 PM,28.965,98.631,,,,,
13573,07/09/19 01:00:00 PM,29.090,98.502,,,,,
13574,07/09/19 01:05:00 PM,29.215,98.426,,,,,
13575,07/09/19 01:10:00 PM,29.240,98.324,,,,,
13576,07/09/19 01:15:00 PM,29.190,98.257,,,,,
13577,07/09/19 01:20:00 PM,29.140,98.244,,,,,
13578,07/09/19 01:25:00 PM,29.065,98.225,,,,,
13579,07/09/19 01:30:00 PM,28.965,98.199,,,,,
13580,07/09/19 01:35:00 PM,28.891,98.233,,,,,
13581,07/09/19 01:40:00 PM,28.841,98.220,,,,,
13582,07/09/19 01:45:00 PM,28.891,98.233,,,,,
13583,07/09/19 01:50:00 PM,28.866,98.173,,,,,
13584,07/09/19 01:55:00 PM,28.791,98.153,,,,,
13585,07/09/19 02:00:00 PM,28.717,98.134,,,,,
13586,07/09/19 02:05:00 PM,28.642,98.169,,,,,
13587,07/09/19 02:10:00 PM,28.617,98.162,,,,,
13588,07/09/19 02:15:00 PM,28.692,98.182,,,,,
13589,07/09/19 02:20:00 PM,28.766,98.147,,,,,
13590,07/09/19 02:25:00 PM,28.766,98.093,,,,,
13591,07/09/19 02:30:00 PM,28.717,98.053,,,,,
13592,07/09/19 02:35:00 PM,28.642,98.034,,,,,
13593,07/09/19 02:40:00 PM,28.617,98.081,,,,,
13594,07/09/19 02:45:00 PM,28.617,98.108,,,,,
13595,07/09/19 02:50:00 PM,28.642,98.061,,,,,
13596,07/09/19 02:55:00 PM,28.667,98.040,,,,,
13597,07/09/19 03:00:00 PM,28.692,98.020,,,,,
13598,07/09/19 03:05:00 PM,28.717,98.026,,,,,
13599,07/09/19 03:10:00 PM,28.742,97.978,,,,,
13600,07/09/19 03:15:00 PM,28.742,97.924,,,,,
13601,07/09/19 03:20:00 PM,28.692,97.911,,,,,
13602,07/09/19 03:25:00 PM,28.642,97.926,,,,,
13603,07/09/19 03:30:00 PM,28.593,97.940,,,,,
13604,07/09/19 03:35:00 PM,28.593,97.994,,,,,
13605,07/09/19 03:40:00 PM,28.593,97.994,,,,,
13606,07/09/19 03:45:00 PM,28.617,97.946,,,,,
13607,07/09/19 03:50:00 PM,28.642,97.953,,,,,
13608,07/09/19 03:55:00 PM,28.667,97.905,,,,,
13609,07/09/19 04:00:00 PM,28.667,97.905,,,,,
13610,07/09/19 04:05:00 PM,28.642,97.871,,,,,
13611,07/09/19 04:10:00 PM,28.617,97.865,,,,,
13612,07/09/19 04:15:00 PM,28.543,97.873,,,,,
13613,07/09/19 04:20:00 PM,28.493,97.914,,,,,
13614,07/09/19 04:25:00 PM,28.419,97.949,,,,,
13615,07/09/19 04:30:00 PM,28.369,97.990,,,,,
13616,07/09/19 04:35:00 PM,28.320,98.004,,,,,
13617,07/09/19 04:40:00 PM,28.270,98.018,,,,,
13618,07/09/19 04:45:00 PM,28.245,98.065,,,,,
13619,07/09/19 04:50:00 PM,28.196,98.106,,,,,
13620,07/09/19 04:55:00 PM,28.196,98.106,,,,,
13621,07/09/19 05:00:00 PM,28.147,98.120,,,,,
13622,07/09/19 05:05:00 PM,28.097,98.134,,,,,
13623,07/09/19 05:10:00 PM,28.023,98.142,,,,,
13624,07/09/19 05:15:00 PM,27.924,98.197,,,,,
13625,07/09/19 05:20:00 PM,27.825,98.252,,,,,
13626,07/09/19 05:25:00 PM,27.727,98.307,,,,,
13627,07/09/19 05:30:00 PM,27.628,98.389,,,,,
13628,07/09/19 05:35:00 PM,27.554,98.423,,,,,
13629,07/09/19 05:40:00 PM,27.481,98.511,,,,,
13630,07/09/19 05:45:00 PM,27.431,98.552,,,,,
13631,07/09/19 05:50:00 PM,27.382,98.592,,,,,
13632,07/09/19 05:55:00 PM,27.333,98.606,,,,,
13633,07/09/19 06:00:00 PM,27.284,98.647,,,,,
13634,07/09/19 06:05:00 PM,27.259,98.721,,,,,
13635,07/09/19 06:10:00 PM,27.210,98.708,,,,,
13636,07/09/19 06:15:00 PM,27.186,98.728,,,,,
13637,07/09/19 06:20:00 PM,27.161,98.749,,,,,
13638,07/09/19 06:25:00 PM,27.136,98.796,,,,,
13639,07/09/19 06:30:00 PM,27.112,98.789,,,,,
13640,07/09/19 06:35:00 PM,27.112,98.816,,,,,
13641,07/09/19 06:40:00 PM,27.087,98.836,,,,,
13642,07/09/19 06:45:00 PM,27.063,98.830,,,,,
13643,07/09/19 06:50:00 PM,27.014,98.870,,,,,
13644,07/09/19 06:55:00 PM,26.989,98.864,,,,,
13645,07/09/19 07:00:00 PM,26.940,98.904,,,,,
13646,07/09/19 07:05:00 PM,26.891,98.945,,,,,
13647,07/09/19 07:10:00 PM,26.842,98.959,,,,,
13648,07/09/19 07:15:00 PM,26.793,98.972,,,,,
13649,07/09/19 07:20:00 PM,26.769,99.019,,,,,
13650,07/09/19 07:25:00 PM,26.744,99.066,,,,,
13651,07/09/19 07:30:00 PM,26.720,99.086,,,,,
13652,07/09/19 07:35:00 PM,26.671,99.100,,,,,
13653,07/09/19 07:40:00 PM,26.622,99.140,,,,,
13654,07/09/19 07:45:00 PM,26.598,99.187,,,,,
13655,07/09/19 07:50:00 PM,26.549,99.174,,,,,
13656,07/09/19 07:55:00 PM,26.500,99.241,,,,,
13657,07/09/19 08:00:00 PM,26.451,99.255,,,,,
13658,07/09/19 08:05:00 PM,26.402,99.295,,,,,
13659,07/09/19 08:10:00 PM,26.329,99.329,,,,,
13660,07/09/19 08:15:00 PM,26.280,99.369,,,,,
13661,07/09/19 08:20:00 PM,26.182,99.423,,,,,
13662,07/09/19 08:25:00 PM,26.158,99.496,,,,,
13663,07/09/19 08:30:00 PM,26.085,99.530,,,,,
13664,07/09/19 08:35:00 PM,26.036,99.570,,,,,
13665,07/09/19 08:40:00 PM,25.963,99.604,,,,,
13666,07/09/19 08:45:00 PM,25.914,99.644,,,,,
13667,07/09/19 08:50:00 PM,25.890,99.690,,,,,
13668,07/09/19 08:55:00 PM,25.841,99.730,,,,,
13669,07/09/19 09:00:00 PM,25.817,99.777,,,,,
13670,07/09/19 09:05:00 PM,25.793,99.797,,,,,
13671,07/09/19 09:10:00 PM,25.768,99.817,,,,,
13672,07/09/19 09:15:00 PM,25.744,99.863,,,,,
13673,07/09/19 09:20:00 PM,25.744,99.863,,,,,
13674,07/09/19 09:25:00 PM,25.720,99.909,,,,,
13675,07/09/19 09:30:00 PM,25.695,99.903,,,,,
13676,07/09/19 09:35:00 PM,25.695,99.956,,,,,
13677,07/09/19 09:40:00 PM,25.695,99.956,,,,,
13678,07/09/19 09:45:00 PM,25.671,100.000,,,,,
13679,07/09/19 09:50:00 PM,25.647,100.000,,,,,
13680,07/09/19 09:55:00 PM,25.598,100.000,,,,,
13681,07/09/19 10:00:00 PM,25.574,100.000,,,,,
13682,07/09/19 10:05:00 PM,25.550,100.000,,,,,
13683,07/09/19 10:10:00 PM,25.525,100.000,,,,,
13684,07/09/19 10:15:00 PM,25.501,100.000,,,,,
13685,07/09/19 10:20:00 PM,25.453,100.000,,,,,
13686,07/09/19 10:25:00 PM,25.428,100.000,,,,,
13687,07/09/19 10:30:00 PM,25.380,100.000,,,,,
13688,07/09/19 10:35:00 PM,25.355,100.000,,,,,
13689,07/09/19 10:40:00 PM,25.331,100.000,,,,,
13690,07/09/19 10:45:00 PM,25.307,100.000,,,,,
13691,07/09/19 10:50:00 PM,25.258,100.000,,,,,
13692,07/09/19 10:55:00 PM,25.234,100.000,,,,,
13693,07/09/19 11:00:00 PM,25.210,100.000,,,,,
13694,07/09/19 11:05:00 PM,25.186,100.000,,,,,
13695,07/09/19 11:10:00 PM,25.162,100.000,,,,,
13696,07/09/19 11:15:00 PM,25.137,100.000,,,,,
13697,07/09/19 11:20:00 PM,25.113,100.000,,,,,
13698,07/09/19 11:25:00 PM,25.089,100.000,,,,,
13699,07/09/19 11:30:00 PM,25.065,100.000,,,,,
13700,07/09/19 11:35:00 PM,25.065,100.000,,,,,
13701,07/09/19 11:40:00 PM,25.065,100.000,,,,,
13702,07/09/19 11:45:00 PM,25.065,100.000,,,,,
13703,07/09/19 11:50:00 PM,25.065,100.000,,,,,
13704,07/09/19 11:55:00 PM,25.065,100.000,,,,,
13705,07/10/19 12:00:00 AM,25.065,100.000,,,,,
13706,07/10/19 12:05:00 AM,25.065,100.000,,,,,
13707,07/10/19 12:10:00 AM,25.065,100.000,,,,,
13708,07/10/19 12:15:00 AM,25.065,100.000,,,,,
13709,07/10/19 12:20:00 AM,25.040,100.000,,,,,
13710,07/10/19 12:25:00 AM,25.065,100.000,,,,,
13711,07/10/19 12:30:00 AM,25.065,100.000,,,,,
13712,07/10/19 12:35:00 AM,25.089,100.000,,,,,
13713,07/10/19 12:40:00 AM,25.089,100.000,,,,,
13714,07/10/19 12:45:00 AM,25.113,100.000,,,,,
13715,07/10/19 12:50:00 AM,25.137,100.000,,,,,
13716,07/10/19 12:55:00 AM,25.137,100.000,,,,,
13717,07/10/19 01:00:00 AM,25.137,100.000,,,,,
13718,07/10/19 01:05:00 AM,25.137,100.000,,,,,
13719,07/10/19 01:10:00 AM,25.113,100.000,,,,,
13720,07/10/19 01:15:00 AM,25.089,100.000,,,,,
13721,07/10/19 01:20:00 AM,25.065,100.000,,,,,
13722,07/10/19 01:25:00 AM,25.065,100.000,,,,,
13723,07/10/19 01:30:00 AM,25.016,100.000,,,,,
13724,07/10/19 01:35:00 AM,25.016,100.000,,,,,
13725,07/10/19 01:40:00 AM,24.968,100.000,,,,,
13726,07/10/19 01:45:00 AM,24.968,100.000,,,,,
13727,07/10/19 01:50:00 AM,24.919,100.000,,,,,
13728,07/10/19 01:55:00 AM,24.919,100.000,,,,,
13729,07/10/19 02:00:00 AM,24.895,100.000,,,,,
13730,07/10/19 02:05:00 AM,24.871,100.000,,,,,
13731,07/10/19 02:10:00 AM,24.823,100.000,,,,,
13732,07/10/19 02:15:00 AM,24.823,100.000,,,,,
13733,07/10/19 02:20:00 AM,24.798,100.000,,,,,
13734,07/10/19 02:25:00 AM,24.798,100.000,,,,,
13735,07/10/19 02:30:00 AM,24.774,100.000,,,,,
13736,07/10/19 02:35:00 AM,24.774,100.000,,,,,
13737,07/10/19 02:40:00 AM,24.750,100.000,,,,,
13738,07/10/19 02:45:00 AM,24.750,100.000,,,,,
13739,07/10/19 02:50:00 AM,24.726,100.000,,,,,
13740,07/10/19 02:55:00 AM,24.726,100.000,,,,,
13741,07/10/19 03:00:00 AM,24.702,100.000,,,,,
13742,07/10/19 03:05:00 AM,24.677,100.000,,,,,
13743,07/10/19 03:10:00 AM,24.677,100.000,,,,,
13744,07/10/19 03:15:00 AM,24.653,100.000,,,,,
13745,07/10/19 03:20:00 AM,24.629,100.000,,,,,
13746,07/10/19 03:25:00 AM,24.629,100.000,,,,,
13747,07/10/19 03:30:00 AM,24.605,100.000,,,,,
13748,07/10/19 03:35:00 AM,24.581,100.000,,,,,
13749,07/10/19 03:40:00 AM,24.557,100.000,,,,,
13750,07/10/19 03:45:00 AM,24.532,100.000,,,,,
13751,07/10/19 03:50:00 AM,24.532,100.000,,,,,
13752,07/10/19 03:55:00 AM,24.532,100.000,,,,,
13753,07/10/19 04:00:00 AM,24.557,100.000,,,,,
13754,07/10/19 04:05:00 AM,24.557,100.000,,,,,
13755,07/10/19 04:10:00 AM,24.581,100.000,,,,,
13756,07/10/19 04:15:00 AM,24.605,100.000,,,,,
13757,07/10/19 04:20:00 AM,24.605,100.000,,,,,
13758,07/10/19 04:25:00 AM,24.629,100.000,,,,,
13759,07/10/19 04:30:00 AM,24.653,100.000,,,,,
13760,07/10/19 04:35:00 AM,24.677,100.000,,,,,
13761,07/10/19 04:40:00 AM,24.702,100.000,,,,,
13762,07/10/19 04:45:00 AM,24.726,100.000,,,,,
13763,07/10/19 04:50:00 AM,24.726,100.000,,,,,
13764,07/10/19 04:55:00 AM,24.750,100.000,,,,,
13765,07/10/19 05:00:00 AM,24.774,100.000,,,,,
13766,07/10/19 05:05:00 AM,24.774,100.000,,,,,
13767,07/10/19 05:10:00 AM,24.798,100.000,,,,,
13768,07/10/19 05:15:00 AM,24.798,100.000,,,,,
13769,07/10/19 05:20:00 AM,24.823,100.000,,,,,
13770,07/10/19 05:25:00 AM,24.823,100.000,,,,,
13771,07/10/19 05:30:00 AM,24.847,100.000,,,,,
13772,07/10/19 05:35:00 AM,24.847,100.000,,,,,
13773,07/10/19 05:40:00 AM,24.871,100.000,,,,,
13774,07/10/19 05:45:00 AM,24.871,100.000,,,,,
13775,07/10/19 05:50:00 AM,24.895,100.000,,,,,
13776,07/10/19 05:55:00 AM,24.895,100.000,,,,,
13777,07/10/19 06:00:00 AM,24.895,100.000,,,,,
13778,07/10/19 06:05:00 AM,24.919,100.000,,,,,
13779,07/10/19 06:10:00 AM,24.919,100.000,,,,,
13780,07/10/19 06:15:00 AM,24.919,100.000,,,,,
13781,07/10/19 06:20:00 AM,24.919,100.000,,,,,
13782,07/10/19 06:25:00 AM,24.944,100.000,,,,,
13783,07/10/19 06:30:00 AM,24.944,100.000,,,,,
13784,07/10/19 06:35:00 AM,24.944,100.000,,,,,
13785,07/10/19 06:40:00 AM,24.944,100.000,,,,,
13786,07/10/19 06:45:00 AM,24.944,100.000,,,,,
13787,07/10/19 06:50:00 AM,24.944,100.000,,,,,
13788,07/10/19 06:55:00 AM,24.944,100.000,,,,,
13789,07/10/19 07:00:00 AM,24.944,100.000,,,,,
13790,07/10/19 07:05:00 AM,24.968,100.000,,,,,
13791,07/10/19 07:10:00 AM,24.968,100.000,,,,,
13792,07/10/19 07:15:00 AM,24.968,100.000,,,,,
13793,07/10/19 07:20:00 AM,24.968,100.000,,,,,
13794,07/10/19 07:25:00 AM,24.992,100.000,,,,,
13795,07/10/19 07:30:00 AM,25.016,100.000,,,,,
13796,07/10/19 07:35:00 AM,25.040,100.000,,,,,
13797,07/10/19 07:40:00 AM,25.065,100.000,,,,,
13798,07/10/19 07:45:00 AM,25.113,100.000,,,,,
13799,07/10/19 07:50:00 AM,25.162,100.000,,,,,
13800,07/10/19 07:55:00 AM,25.210,100.000,,,,,
13801,07/10/19 08:00:00 AM,25.234,100.000,,,,,
13802,07/10/19 08:05:00 AM,25.258,100.000,,,,,
13803,07/10/19 08:10:00 AM,25.307,100.000,,,,,
13804,07/10/19 08:15:00 AM,25.331,100.000,,,,,
13805,07/10/19 08:20:00 AM,25.355,100.000,,,,,
13806,07/10/19 08:25:00 AM,25.380,100.000,,,,,
13807,07/10/19 08:30:00 AM,25.404,100.000,,,,,
13808,07/10/19 08:35:00 AM,25.428,100.000,,,,,
13809,07/10/19 08:40:00 AM,25.453,100.000,,,,,
13810,07/10/19 08:45:00 AM,25.477,100.000,,,,,
13811,07/10/19 08:50:00 AM,25.501,100.000,,,,,
13812,07/10/19 08:55:00 AM,25.550,100.000,,,,,
13813,07/10/19 09:00:00 AM,25.598,100.000,,,,,
13814,07/10/19 09:05:00 AM,25.671,100.000,,,,,
13815,07/10/19 09:10:00 AM,25.744,100.000,,,,,
13816,07/10/19 09:15:00 AM,25.793,100.000,,,,,
13817,07/10/19 09:20:00 AM,25.841,100.000,,,,,
13818,07/10/19 09:25:00 AM,25.866,100.000,,,,,
13819,07/10/19 09:30:00 AM,25.914,100.000,,,,,
13820,07/10/19 09:35:00 AM,25.963,100.000,,,,,
13821,07/10/19 09:40:00 AM,26.036,100.000,,,,,
13822,07/10/19 09:45:00 AM,26.134,100.000,,,,,
13823,07/10/19 09:50:00 AM,26.231,100.000,,,,,
13824,07/10/19 09:55:00 AM,26.329,100.000,,,,,
13825,07/10/19 10:00:00 AM,26.402,100.000,,,,,
13826,07/10/19 10:05:00 AM,26.524,100.000,,,,,
13827,07/10/19 10:10:00 AM,26.646,100.000,,,,,
13828,07/10/19 10:15:00 AM,26.720,100.000,,,,,
13829,07/10/19 10:20:00 AM,26.867,100.000,,,,,
13830,07/10/19 10:25:00 AM,27.014,100.000,,,,,
13831,07/10/19 10:30:00 AM,27.161,100.000,,,,,
13832,07/10/19 10:35:00 AM,27.358,100.000,,,,,
13833,07/10/19 10:40:00 AM,27.554,100.000,,,,,
13834,07/10/19 10:45:00 AM,27.801,99.880,,,,,
13835,07/10/19 10:50:00 AM,27.974,99.713,,,,,
13836,07/10/19 10:55:00 AM,28.196,99.504,,,,,
13837,07/10/19 11:00:00 AM,28.345,99.329,,,,,
13838,07/10/19 11:05:00 AM,28.468,99.147,,,,,
13839,07/10/19 11:10:00 AM,28.543,99.005,,,,,
13840,07/10/19 11:15:00 AM,28.419,98.919,,,,,
13841,07/10/19 11:20:00 AM,28.320,98.946,,,,,
13842,07/10/19 11:25:00 AM,28.468,98.932,,,,,
13843,07/10/19 11:30:00 AM,28.742,98.869,,,,,
13844,07/10/19 11:35:00 AM,29.040,98.704,,,,,
13845,07/10/19 11:40:00 AM,29.190,98.528,,,,,
13846,07/10/19 11:45:00 AM,29.190,98.365,,,,,
13847,07/10/19 11:50:00 AM,29.115,98.292,,,,,
13848,07/10/19 11:55:00 AM,29.065,98.252,,,,,
13849,07/10/19 12:00:00 PM,29.090,98.231,,,,,
13850,07/10/19 12:05:00 PM,29.190,98.149,,,,,
13851,07/10/19 12:10:00 PM,29.240,97.945,,,,,
13852,07/10/19 12:15:00 PM,29.240,97.891,,,,,
13853,07/10/19 12:20:00 PM,29.215,97.803,,,,,
13854,07/10/19 12:25:00 PM,29.140,97.703,,,,,
13855,07/10/19 12:30:00 PM,29.090,97.690,,,,,
13856,07/10/19 12:35:00 PM,29.065,97.683,,,,,
13857,07/10/19 12:40:00 PM,28.990,97.637,,,,,
13858,07/10/19 12:45:00 PM,28.916,97.672,,,,,
13859,07/10/19 12:50:00 PM,28.816,97.673,,,,,
13860,07/10/19 12:55:00 PM,28.791,97.721,,,,,
13861,07/10/19 01:00:00 PM,28.791,97.694,,,,,
13862,07/10/19 01:05:00 PM,28.816,97.727,,,,,
13863,07/10/19 01:10:00 PM,28.891,97.692,,,,,
13864,07/10/19 01:15:00 PM,28.965,97.603,,,,,
13865,07/10/19 01:20:00 PM,28.965,97.549,,,,,
13866,07/10/19 01:25:00 PM,28.941,97.543,,,,,
13867,07/10/19 01:30:00 PM,28.916,97.536,,,,,
13868,07/10/19 01:35:00 PM,28.866,97.523,,,,,
13869,07/10/19 01:40:00 PM,28.816,97.511,,,,,
13870,07/10/19 01:45:00 PM,28.766,97.498,,,,,
13871,07/10/19 01:50:00 PM,28.717,97.485,,,,,
13872,07/10/19 01:55:00 PM,28.642,97.520,,,,,
13873,07/10/19 02:00:00 PM,28.568,97.500,,,,,
13874,07/10/19 02:05:00 PM,28.493,97.562,,,,,
