date,status,logger_id,days,rh_above_82_mins,rh_80_82_mins,rh_below_75_mins,rh_below_80_mins
2018-07-17,invaded,12,26,1225,0,180,215
2018-07-17,native,13,26,1360,20,20,60
2018-07-17,native,14,26,1395,20,10,25
2018-07-17,native,15,26,1335,20,30,85
2018-07-17,native,16,26,1300,20,50,120
2018-07-17,native,17,26,1260,10,135,170
2018-07-17,native,18,26,1420,5,0,15
2018-07-17,native,19,26,1410,5,10,25
2018-07-17,native,20,26,1440,0,0,0
2018-07-17,native,21,26,1360,5,15,75
2018-07-17,native,22,26,1410,10,5,20
2018-07-17,native,23,26,1335,0,90,105
2018-07-17,native,24,26,1405,5,15,30
2018-07-18,invaded,01,27,1440,0,0,0
2018-07-18,invaded,02,27,1440,0,0,0
2018-07-18,invaded,03,27,1440,0,0,0
2018-07-18,invaded,04,27,1440,0,0,0
2018-07-18,invaded,05,27,1440,0,0,0
2018-07-18,invaded,06,27,1440,0,0,0
2018-07-18,invaded,07,27,1440,0,0,0
2018-07-18,invaded,08,27,1440,0,0,0
2018-07-18,invaded,09,27,1440,0,0,0
2018-07-18,invaded,10,27,1440,0,0,0
2018-07-18,invaded,11,27,1440,0,0,0
2018-07-18,invaded,12,27,1440,0,0,0
2018-07-18,native,13,27,1440,0,0,0
2018-07-18,native,14,27,1440,0,0,0
2018-07-18,native,15,27,1440,0,0,0
2018-07-18,native,16,27,1440,0,0,0
2018-07-18,native,17,27,1440,0,0,0
2018-07-18,native,18,27,1440,0,0,0
2018-07-18,native,19,27,1095,35,115,310
2018-07-18,native,20,27,1440,0,0,0
2018-07-18,native,21,27,1440,0,0,0
2018-07-18,native,22,27,1440,0,0,0
2018-07-18,native,23,27,1440,0,0,0
2018-07-18,native,24,27,1440,0,0,0
2018-07-19,invaded,01,28,1440,0,0,0
2018-07-19,invaded,02,28,1440,0,0,0
2018-07-19,invaded,03,28,1440,0,0,0
2018-07-19,invaded,04,28,1440,0,0,0
2018-07-19,invaded,05,28,1440,0,0,0
2018-07-19,invaded,06,28,1440,0,0,0
2018-07-19,invaded,07,28,1440,0,0,0
2018-07-19,invaded,08,28,1440,0,0,0
2018-07-19,invaded,09,28,1440,0,0,0
2018-07-19,invaded,10,28,1440,0,0,0
2018-07-19,invaded,11,28,1440,0,0,0
2018-07-19,invaded,12,28,1440,0,0,0
2018-07-19,native,13,28,1440,0,0,0
2018-07-19,native,14,28,1440,0,0,0
2018-07-19,native,15,28,1440,0,0,0
2018-07-19,native,16,28,1440,0,0,0
2018-07-19,native,17,28,1440,0,0,0
2018-07-19,native,18,28,1440,0,0,0
2018-07-19,native,19,28,100,5,1325,1335
2018-07-19,native,20,28,1440,0,0,0
2018-07-19,native,21,28,1440,0,0,0
2018-07-19,native,22,28,1440,0,0,0
2018-07-19,native,23,28,1440,0,0,0
2018-07-19,native,24,28,1440,0,0,0
2018-07-20,invaded,01,29,1440,0,0,0
2018-07-20,invaded,02,29,1440,0,0,0
2018-07-20,invaded,03,29,1440,0,0,0
2018-07-20,invaded,04,29,1440,0,0,0
2018-07-20,invaded,05,29,1440,0,0,0
2018-07-20,invaded,06,29,1440,0,0,0
2018-07-20,invaded,07,29,1440,0,0,0
2018-07-20,invaded,08,29,1440,0,0,0
2018-07-20,invaded,09,29,1440,0,0,0
2018-07-20,invaded,10,29,1440,0,0,0
2018-07-20,invaded,11,29,1440,0,0,0
2018-07-20,invaded,12,29,1440,0,0,0
2018-07-20,native,13,29,1440,0,0,0
2018-07-20,native,14,29,1440,0,0,0
2018-07-20,native,15,29,1440,0,0,0
2018-07-20,native,16,29,1440,0,0,0
2018-07-20,native,17,29,1440,0,0,0
2018-07-20,native,18,29,1440,0,0,0
2018-07-20,native,19,29,90,0,630,635
2018-07-20,native,20,29,1285,155,0,0
2018-07-20,native,21,29,1440,0,0,0
2018-07-20,native,22,29,1440,0,0,0
2018-07-20,native,23,29,1440,0,0,0
2018-07-20,native,24,29,1440,0,0,0
2018-07-21,invaded,01,30,1440,0,0,0
2018-07-21,invaded,02,30,1440,0,0,0
2018-07-21,invaded,03,30,1440,0,0,0
2018-07-21,invaded,04,30,1440,0,0,0
2018-07-21,invaded,05,30,1440,0,0,0
2018-07-21,invaded,06,30,1440,0,0,0
2018-07-21,invaded,07,30,1440,0,0,0
2018-07-21,invaded,08,30,1440,0,0,0
2018-07-21,invaded,09,30,1440,0,0,0
2018-07-21,invaded,10,30,1440,0,0,0
2018-07-21,invaded,11,30,1400,35,0,5
2018-07-21,invaded,12,30,1400,15,0,25
2018-07-21,native,13,30,1440,0,0,0
2018-07-21,native,14,30,930,10,275,500
2018-07-21,native,15,30,1440,0,0,0
2018-07-21,native,16,30,1430,10,0,0
2018-07-21,native,17,30,1440,0,0,0
2018-07-21,native,18,30,1440,0,0,0
2018-07-21,native,19,30,225,5,620,625
2018-07-21,native,20,30,810,20,505,610
2018-07-21,native,21,30,1440,0,0,0
2018-07-21,native,22,30,1440,0,0,0
2018-07-21,native,23,30,1440,0,0,0
2018-07-21,native,24,30,1440,0,0,0
2018-07-22,invaded,01,31,1440,0,0,0
2018-07-22,invaded,02,31,1440,0,0,0
2018-07-22,invaded,03,31,1440,0,0,0
2018-07-22,invaded,04,31,1440,0,0,0
2018-07-22,invaded,05,31,1440,0,0,0
2018-07-22,invaded,06,31,1440,0,0,0
2018-07-22,invaded,07,31,1440,0,0,0
2018-07-22,invaded,08,31,1440,0,0,0
2018-07-22,invaded,09,31,1305,60,0,75
2018-07-22,invaded,10,31,1440,0,0,0
2018-07-22,invaded,11,31,1440,0,0,0
2018-07-22,invaded,12,31,1440,0,0,0
2018-07-22,native,13,31,1440,0,0,0
2018-07-22,native,14,31,235,110,365,1095
2018-07-22,native,15,31,1440,0,0,0
2018-07-22,native,16,31,1440,0,0,0
2018-07-22,native,17,31,1440,0,0,0
2018-07-22,native,18,31,1440,0,0,0
2018-07-22,native,20,31,195,60,910,1185
2018-07-22,native,21,31,1440,0,0,0
2018-07-22,native,22,31,535,220,610,685
2018-07-22,native,23,31,1440,0,0,0
2018-07-22,native,24,31,1440,0,0,0
2018-07-23,invaded,01,32,1360,80,0,0
2018-07-23,invaded,02,32,1440,0,0,0
2018-07-23,invaded,03,32,1440,0,0,0
2018-07-23,invaded,04,32,1440,0,0,0
2018-07-23,invaded,05,32,1440,0,0,0
2018-07-23,invaded,06,32,1440,0,0,0
2018-07-23,invaded,07,32,1440,0,0,0
2018-07-23,invaded,08,32,1440,0,0,0
2018-07-23,invaded,09,32,840,5,580,595
2018-07-23,invaded,10,32,1440,0,0,0
2018-07-23,invaded,11,32,1225,205,0,10
2018-07-23,invaded,12,32,1440,0,0,0
2018-07-23,native,13,32,1410,25,0,5
2018-07-23,native,14,32,755,5,670,680
2018-07-23,native,15,32,1440,0,0,0
2018-07-23,native,16,32,1440,0,0,0
2018-07-23,native,17,32,1440,0,0,0
2018-07-23,native,18,32,1440,0,0,0
2018-07-23,native,20,32,585,5,835,850
2018-07-23,native,21,32,1305,135,0,0
2018-07-23,native,22,32,735,5,695,700
2018-07-23,native,23,32,1245,115,0,80
2018-07-23,native,24,32,1440,0,0,0
2018-07-24,invaded,01,33,1440,0,0,0
2018-07-24,invaded,02,33,1440,0,0,0
2018-07-24,invaded,03,33,1440,0,0,0
2018-07-24,invaded,04,33,1440,0,0,0
2018-07-24,invaded,05,33,1440,0,0,0
2018-07-24,invaded,06,33,1440,0,0,0
2018-07-24,invaded,07,33,1440,0,0,0
2018-07-24,invaded,08,33,1440,0,0,0
2018-07-24,invaded,09,33,1045,65,80,330
2018-07-24,invaded,10,33,1440,0,0,0
2018-07-24,invaded,11,33,1440,0,0,0
2018-07-24,invaded,12,33,1435,5,0,0
2018-07-24,native,13,33,775,5,610,660
2018-07-24,native,14,33,1360,80,0,0
2018-07-24,native,15,33,1440,0,0,0
2018-07-24,native,16,33,1410,5,15,25
2018-07-24,native,17,33,1405,0,15,35
2018-07-24,native,18,33,1300,125,0,15
2018-07-24,native,20,33,745,0,685,695
2018-07-24,native,21,33,1440,0,0,0
2018-07-24,native,22,33,905,30,420,505
2018-07-24,native,23,33,1440,0,0,0
2018-07-24,native,24,33,1440,0,0,0
2018-07-25,invaded,01,34,1210,90,0,140
2018-07-25,invaded,02,34,1440,0,0,0
2018-07-25,invaded,03,34,1440,0,0,0
2018-07-25,invaded,04,34,1440,0,0,0
2018-07-25,invaded,05,34,1440,0,0,0
2018-07-25,invaded,06,34,1440,0,0,0
2018-07-25,invaded,07,34,1440,0,0,0
2018-07-25,invaded,08,34,1440,0,0,0
2018-07-25,invaded,09,34,1080,50,195,310
2018-07-25,invaded,10,34,1440,0,0,0
2018-07-25,invaded,11,34,1395,45,0,0
2018-07-25,invaded,12,34,1370,35,0,35
2018-07-25,native,13,34,1440,0,0,0
2018-07-25,native,14,34,1440,0,0,0
2018-07-25,native,15,34,1440,0,0,0
2018-07-25,native,16,34,1265,70,45,105
2018-07-25,native,17,34,1250,40,40,150
2018-07-25,native,18,34,1440,0,0,0
2018-07-25,native,20,34,840,0,595,600
2018-07-25,native,21,34,1440,0,0,0
2018-07-25,native,22,34,995,30,335,415
2018-07-25,native,23,34,1285,25,85,130
2018-07-25,native,24,34,1440,0,0,0
2018-07-26,invaded,01,35,1440,0,0,0
2018-07-26,invaded,02,35,1440,0,0,0
2018-07-26,invaded,03,35,1440,0,0,0
2018-07-26,invaded,04,35,1440,0,0,0
2018-07-26,invaded,05,35,1440,0,0,0
2018-07-26,invaded,06,35,1440,0,0,0
2018-07-26,invaded,07,35,1440,0,0,0
2018-07-26,invaded,08,35,1440,0,0,0
2018-07-26,invaded,09,35,1440,0,0,0
2018-07-26,invaded,10,35,1440,0,0,0
2018-07-26,invaded,11,35,1430,10,0,0
2018-07-26,invaded,12,35,1340,15,30,85
2018-07-26,native,13,35,1440,0,0,0
2018-07-26,native,14,35,1440,0,0,0
2018-07-26,native,15,35,1440,0,0,0
2018-07-26,native,16,35,1420,0,0,20
2018-07-26,native,17,35,1395,20,5,25
2018-07-26,native,18,35,1440,0,0,0
2018-07-26,native,20,35,900,0,515,540
2018-07-26,native,21,35,1440,0,0,0
2018-07-26,native,22,35,1175,50,0,215
2018-07-26,native,23,35,1415,10,0,15
2018-07-26,native,24,35,1440,0,0,0
2018-07-27,invaded,01,36,1440,0,0,0
2018-07-27,invaded,02,36,1440,0,0,0
2018-07-27,invaded,03,36,1440,0,0,0
2018-07-27,invaded,04,36,1440,0,0,0
2018-07-27,invaded,05,36,1440,0,0,0
2018-07-27,invaded,06,36,1440,0,0,0
2018-07-27,invaded,07,36,1440,0,0,0
2018-07-27,invaded,08,36,1440,0,0,0
2018-07-27,invaded,09,36,1440,0,0,0
2018-07-27,invaded,10,36,1440,0,0,0
2018-07-27,invaded,11,36,1180,155,10,105
2018-07-27,invaded,12,36,1080,135,65,225
2018-07-27,native,13,36,1375,60,0,5
2018-07-27,native,14,36,1355,45,0,40
2018-07-27,native,15,36,1415,10,0,15
2018-07-27,native,16,36,1200,25,160,215
2018-07-27,native,17,36,1040,10,265,390
2018-07-27,native,18,36,1440,0,0,0
2018-07-27,native,19,36,615,5,510,510
2018-07-27,native,20,36,1165,5,220,270
2018-07-27,native,21,36,1440,0,0,0
2018-07-27,native,22,36,1440,0,0,0
2018-07-27,native,23,36,1030,20,255,390
2018-07-27,native,24,36,1285,70,10,85
2018-07-28,invaded,01,37,1440,0,0,0
2018-07-28,invaded,02,37,1440,0,0,0
2018-07-28,invaded,03,37,1435,5,0,0
2018-07-28,invaded,04,37,1440,0,0,0
2018-07-28,invaded,05,37,1440,0,0,0
2018-07-28,invaded,06,37,1440,0,0,0
2018-07-28,invaded,07,37,1440,0,0,0
2018-07-28,invaded,08,37,1440,0,0,0
2018-07-28,invaded,09,37,1440,0,0,0
2018-07-28,invaded,10,37,1440,0,0,0
2018-07-28,invaded,11,37,1185,110,40,145
2018-07-28,invaded,12,37,985,65,205,390
2018-07-28,native,13,37,1330,20,55,90
2018-07-28,native,14,37,1250,5,165,185
2018-07-28,native,15,37,1370,20,5,50
2018-07-28,native,16,37,1225,45,95,170
2018-07-28,native,17,37,1155,45,130,240
2018-07-28,native,18,37,1385,20,0,35
2018-07-28,native,19,37,650,10,365,390
2018-07-28,native,20,37,975,10,380,455
2018-07-28,native,21,37,1440,0,0,0
2018-07-28,native,22,37,1435,5,0,0
2018-07-28,native,23,37,1115,50,190,275
2018-07-28,native,24,37,1300,40,45,100
2018-07-29,invaded,01,38,1440,0,0,0
2018-07-29,invaded,02,38,1440,0,0,0
2018-07-29,invaded,03,38,1360,50,0,30
2018-07-29,invaded,04,38,1415,20,0,5
2018-07-29,invaded,05,38,1440,0,0,0
2018-07-29,invaded,06,38,1440,0,0,0
2018-07-29,invaded,07,38,1320,55,5,65
2018-07-29,invaded,08,38,1440,0,0,0
2018-07-29,invaded,09,38,1440,0,0,0
2018-07-29,invaded,10,38,1350,25,0,65
2018-07-29,invaded,11,38,1070,10,300,360
2018-07-29,invaded,12,38,1010,15,380,415
2018-07-29,native,13,38,1240,15,110,185
2018-07-29,native,14,38,1190,10,195,240
2018-07-29,native,15,38,1200,55,105,185
2018-07-29,native,16,38,1135,30,210,275
2018-07-29,native,17,38,1090,45,260,305
2018-07-29,native,18,38,1300,20,80,120
2018-07-29,native,19,38,895,20,500,525
2018-07-29,native,20,38,1005,15,320,420
2018-07-29,native,21,38,1280,70,0,90
2018-07-29,native,22,38,1320,55,20,65
2018-07-29,native,23,38,1110,5,280,325
2018-07-29,native,24,38,1220,30,150,190
2018-07-30,invaded,01,39,1440,0,0,0
2018-07-30,invaded,02,39,1440,0,0,0
2018-07-30,invaded,03,39,1440,0,0,0
2018-07-30,invaded,04,39,1440,0,0,0
2018-07-30,invaded,05,39,1440,0,0,0
2018-07-30,invaded,06,39,1440,0,0,0
2018-07-30,invaded,07,39,1440,0,0,0
2018-07-30,invaded,08,39,1440,0,0,0
2018-07-30,invaded,09,39,1440,0,0,0
2018-07-30,invaded,10,39,1440,0,0,0
2018-07-30,invaded,11,39,1310,10,65,120
2018-07-30,invaded,12,39,1270,10,145,160
2018-07-30,native,13,39,1440,0,0,0
2018-07-30,native,14,39,1435,5,0,0
2018-07-30,native,15,39,1430,10,0,0
2018-07-30,native,16,39,1390,15,20,35
2018-07-30,native,17,39,1335,15,40,90
2018-07-30,native,18,39,1440,0,0,0
2018-07-30,native,19,39,1440,0,0,0
2018-07-30,native,20,39,1120,25,195,295
2018-07-30,native,21,39,1440,0,0,0
2018-07-30,native,22,39,1440,0,0,0
2018-07-30,native,23,39,1385,10,25,45
2018-07-30,native,24,39,1430,0,0,10
2018-07-31,invaded,01,40,1440,0,0,0
2018-07-31,invaded,02,40,1440,0,0,0
2018-07-31,invaded,03,40,1440,0,0,0
2018-07-31,invaded,04,40,1440,0,0,0
2018-07-31,invaded,05,40,1440,0,0,0
2018-07-31,invaded,06,40,1440,0,0,0
2018-07-31,invaded,07,40,1440,0,0,0
2018-07-31,invaded,08,40,1440,0,0,0
2018-07-31,invaded,09,40,1440,0,0,0
2018-07-31,invaded,10,40,1440,0,0,0
2018-07-31,invaded,11,40,1440,0,0,0
2018-07-31,invaded,12,40,1440,0,0,0
2018-07-31,native,13,40,1440,0,0,0
2018-07-31,native,14,40,1440,0,0,0
2018-07-31,native,15,40,1440,0,0,0
2018-07-31,native,16,40,1440,0,0,0
2018-07-31,native,17,40,1440,0,0,0
2018-07-31,native,18,40,1440,0,0,0
2018-07-31,native,19,40,80,10,1290,1350
2018-07-31,native,20,40,300,45,990,1095
2018-07-31,native,21,40,1440,0,0,0
2018-07-31,native,22,40,1440,0,0,0
2018-07-31,native,23,40,1440,0,0,0
2018-07-31,native,24,40,1440,0,0,0
2018-08-01,invaded,01,41,1440,0,0,0
2018-08-01,invaded,02,41,1440,0,0,0
2018-08-01,invaded,03,41,1440,0,0,0
2018-08-01,invaded,04,41,1440,0,0,0
2018-08-01,invaded,05,41,1440,0,0,0
2018-08-01,invaded,06,41,1440,0,0,0
2018-08-01,invaded,07,41,1440,0,0,0
2018-08-01,invaded,08,41,1440,0,0,0
2018-08-01,invaded,09,41,1440,0,0,0
2018-08-01,invaded,10,41,1440,0,0,0
2018-08-01,invaded,11,41,1440,0,0,0
2018-08-01,invaded,12,41,1440,0,0,0
2018-08-01,native,13,41,1440,0,0,0
2018-08-01,native,14,41,1440,0,0,0
2018-08-01,native,15,41,1440,0,0,0
2018-08-01,native,16,41,1440,0,0,0
2018-08-01,native,17,41,1440,0,0,0
2018-08-01,native,18,41,1440,0,0,0
2018-08-01,native,20,41,475,40,750,925
2018-08-01,native,21,41,1440,0,0,0
2018-08-01,native,22,41,1440,0,0,0
2018-08-01,native,23,41,1440,0,0,0
2018-08-01,native,24,41,1440,0,0,0
2018-08-02,invaded,01,42,1440,0,0,0
2018-08-02,invaded,02,42,1440,0,0,0
2018-08-02,invaded,03,42,1440,0,0,0
2018-08-02,invaded,04,42,1440,0,0,0
2018-08-02,invaded,05,42,1440,0,0,0
2018-08-02,invaded,06,42,1440,0,0,0
2018-08-02,invaded,07,42,1440,0,0,0
2018-08-02,invaded,08,42,1440,0,0,0
2018-08-02,invaded,09,42,1440,0,0,0
2018-08-02,invaded,10,42,1440,0,0,0
2018-08-02,invaded,11,42,1440,0,0,0
2018-08-02,invaded,12,42,1325,5,70,110
2018-08-02,native,13,42,1440,0,0,0
2018-08-02,native,14,42,1440,0,0,0
2018-08-02,native,15,42,1440,0,0,0
2018-08-02,native,16,42,1430,0,0,10
2018-08-02,native,17,42,1420,5,5,15
2018-08-02,native,18,42,1260,40,0,140
2018-08-02,native,20,42,285,0,1135,1155
2018-08-02,native,21,42,1440,0,0,0
2018-08-02,native,22,42,1005,50,275,385
2018-08-02,native,23,42,1145,35,0,260
2018-08-02,native,24,42,1440,0,0,0
2018-08-03,invaded,01,43,1440,0,0,0
2018-08-03,invaded,02,43,1440,0,0,0
2018-08-03,invaded,03,43,1440,0,0,0
2018-08-03,invaded,04,43,1440,0,0,0
2018-08-03,invaded,05,43,1440,0,0,0
2018-08-03,invaded,06,43,1440,0,0,0
2018-08-03,invaded,07,43,1440,0,0,0
2018-08-03,invaded,08,43,1440,0,0,0
2018-08-03,invaded,09,43,1270,170,0,0
2018-08-03,invaded,10,43,1440,0,0,0
2018-08-03,invaded,11,43,1440,0,0,0
2018-08-03,invaded,12,43,1335,25,10,80
2018-08-03,native,13,43,1440,0,0,0
2018-08-03,native,14,43,1420,10,0,10
2018-08-03,native,15,43,1440,0,0,0
2018-08-03,native,16,43,1415,15,0,10
2018-08-03,native,17,43,1325,5,40,110
2018-08-03,native,18,43,1060,60,0,320
2018-08-03,native,19,43,230,5,470,490
2018-08-03,native,20,43,515,0,890,925
2018-08-03,native,21,43,1440,0,0,0
2018-08-03,native,22,43,830,60,455,550
2018-08-03,native,23,43,1105,55,0,280
2018-08-03,native,24,43,1440,0,0,0
2018-08-04,invaded,01,44,1440,0,0,0
2018-08-04,invaded,02,44,1440,0,0,0
2018-08-04,invaded,03,44,1440,0,0,0
2018-08-04,invaded,04,44,1440,0,0,0
2018-08-04,invaded,05,44,1440,0,0,0
2018-08-04,invaded,06,44,1440,0,0,0
2018-08-04,invaded,07,44,1440,0,0,0
2018-08-04,invaded,08,44,1440,0,0,0
2018-08-04,invaded,09,44,1165,60,0,215
2018-08-04,invaded,10,44,1440,0,0,0
2018-08-04,invaded,11,44,1400,30,0,10
2018-08-04,invaded,12,44,1015,40,280,385
2018-08-04,native,13,44,1415,25,0,0
2018-08-04,native,14,44,1185,25,160,230
2018-08-04,native,15,44,1275,45,40,120
2018-08-04,native,16,44,1195,65,85,180
2018-08-04,native,17,44,1120,15,230,305
2018-08-04,native,18,44,1440,0,0,0
2018-08-04,native,19,44,470,5,855,885
2018-08-04,native,20,44,820,0,615,620
2018-08-04,native,21,44,1440,0,0,0
2018-08-04,native,22,44,915,45,375,480
2018-08-04,native,23,44,1180,10,210,250
2018-08-04,native,24,44,1320,35,45,85
2018-08-05,invaded,01,45,1245,105,0,90
2018-08-05,invaded,02,45,1440,0,0,0
2018-08-05,invaded,03,45,1440,0,0,0
2018-08-05,invaded,04,45,1440,0,0,0
2018-08-05,invaded,05,45,1440,0,0,0
2018-08-05,invaded,06,45,1440,0,0,0
2018-08-05,invaded,07,45,1440,0,0,0
2018-08-05,invaded,08,45,1440,0,0,0
2018-08-05,invaded,09,45,1175,55,0,210
2018-08-05,invaded,10,45,1440,0,0,0
2018-08-05,invaded,11,45,1055,105,75,280
2018-08-05,invaded,12,45,895,20,490,525
2018-08-05,native,13,45,1275,60,45,105
2018-08-05,native,14,45,1155,20,210,265
2018-08-05,native,15,45,1230,70,55,140
2018-08-05,native,16,45,1125,55,150,260
2018-08-05,native,17,45,1020,45,245,375
2018-08-05,native,18,45,1370,20,0,50
2018-08-05,native,19,45,590,20,275,330
2018-08-05,native,20,45,900,20,510,520
2018-08-05,native,21,45,1430,10,0,0
2018-08-05,native,22,45,1440,0,0,0
2018-08-05,native,23,45,1010,5,330,425
2018-08-05,native,24,45,1240,50,65,150
2018-08-06,invaded,01,46,1405,35,0,0
2018-08-06,invaded,02,46,1440,0,0,0
2018-08-06,invaded,03,46,1435,5,0,0
2018-08-06,invaded,04,46,1405,25,0,10
2018-08-06,invaded,05,46,1435,5,0,0
2018-08-06,invaded,06,46,1390,15,0,35
2018-08-06,invaded,07,46,1435,0,0,5
2018-08-06,invaded,08,46,1440,0,0,0
2018-08-06,invaded,09,46,1440,0,0,0
2018-08-06,invaded,10,46,1245,60,65,135
2018-08-06,invaded,11,46,945,15,400,480
2018-08-06,invaded,12,46,870,20,525,550
2018-08-06,native,13,46,1190,15,175,235
2018-08-06,native,14,46,1055,40,310,345
2018-08-06,native,15,46,1085,45,145,310
2018-08-06,native,16,46,1050,45,215,345
2018-08-06,native,17,46,975,20,395,445
2018-08-06,native,18,46,1285,15,70,140
2018-08-06,native,19,46,785,10,510,525
2018-08-06,native,20,46,990,30,320,420
2018-08-06,native,21,46,1240,35,70,165
2018-08-06,native,22,46,1340,5,10,95
2018-08-06,native,23,46,975,10,430,455
2018-08-06,native,24,46,1115,30,225,295
2018-08-07,invaded,01,47,1440,0,0,0
2018-08-07,invaded,02,47,1440,0,0,0
2018-08-07,invaded,03,47,1120,110,95,210
2018-08-07,invaded,04,47,1295,65,5,80
2018-08-07,invaded,05,47,1420,15,0,5
2018-08-07,invaded,06,47,1385,35,0,20
2018-08-07,invaded,07,47,1295,65,15,80
2018-08-07,invaded,08,47,1440,0,0,0
2018-08-07,invaded,09,47,1440,0,0,0
2018-08-07,invaded,10,47,1210,75,100,155
2018-08-07,invaded,11,47,925,20,455,495
2018-08-07,invaded,12,47,875,15,525,550
2018-08-07,native,13,47,1170,15,220,255
2018-08-07,native,14,47,1055,35,280,350
2018-08-07,native,15,47,1130,50,160,260
2018-08-07,native,16,47,1165,65,140,210
2018-08-07,native,17,47,985,10,375,445
2018-08-07,native,18,47,1295,5,100,140
2018-08-07,native,19,47,1140,50,180,250
2018-08-07,native,20,47,1110,60,145,270
2018-08-07,native,21,47,1215,60,95,165
2018-08-07,native,22,47,1305,20,60,115
2018-08-07,native,23,47,970,15,420,455
2018-08-07,native,24,47,1120,30,195,290
2018-08-08,invaded,01,48,1440,0,0,0
2018-08-08,invaded,02,48,1440,0,0,0
2018-08-08,invaded,03,48,1260,5,110,175
2018-08-08,invaded,04,48,1325,40,0,75
2018-08-08,invaded,05,48,1390,20,0,30
2018-08-08,invaded,06,48,1405,35,0,0
2018-08-08,invaded,07,48,1275,30,85,135
2018-08-08,invaded,08,48,1440,0,0,0
2018-08-08,invaded,09,48,1440,0,0,0
2018-08-08,invaded,10,48,1305,70,5,65
2018-08-08,invaded,11,48,1150,15,265,275
2018-08-08,invaded,12,48,1130,5,290,305
2018-08-08,native,13,48,1240,15,140,185
2018-08-08,native,14,48,1225,10,165,205
2018-08-08,native,15,48,1255,25,135,160
2018-08-08,native,16,48,1250,25,140,165
2018-08-08,native,17,48,1165,5,240,270
2018-08-08,native,18,48,1345,5,50,90
2018-08-08,native,19,48,1335,35,0,70
2018-08-08,native,20,48,1440,0,0,0
2018-08-08,native,21,48,1230,20,120,190
2018-08-08,native,22,48,1305,0,75,135
2018-08-08,native,23,48,1185,0,245,255
2018-08-08,native,24,48,1255,35,135,150
2018-08-09,invaded,01,49,1440,0,0,0
2018-08-09,invaded,02,49,1440,0,0,0
2018-08-09,invaded,03,49,1390,30,0,20
2018-08-09,invaded,04,49,1440,0,0,0
2018-08-09,invaded,05,49,1440,0,0,0
2018-08-09,invaded,06,49,1440,0,0,0
2018-08-09,invaded,07,49,1425,15,0,0
2018-08-09,invaded,08,49,1440,0,0,0
2018-08-09,invaded,09,49,1440,0,0,0
2018-08-09,invaded,10,49,1440,0,0,0
2018-08-09,invaded,11,49,1245,15,160,180
2018-08-09,invaded,12,49,1230,5,195,205
2018-08-09,native,13,49,1410,10,0,20
2018-08-09,native,14,49,1340,20,35,80
2018-08-09,native,15,49,1415,10,0,15
2018-08-09,native,16,49,1365,15,25,60
2018-08-09,native,17,49,1300,10,90,130
2018-08-09,native,18,49,1440,0,0,0
2018-08-09,native,19,49,1200,40,90,200
2018-08-09,native,20,49,1235,40,0,165
2018-08-09,native,21,49,1410,10,0,20
2018-08-09,native,22,49,1440,0,0,0
2018-08-09,native,23,49,1335,5,45,100
2018-08-09,native,24,49,1385,5,5,50
2018-08-10,invaded,01,50,1440,0,0,0
2018-08-10,invaded,02,50,1440,0,0,0
2018-08-10,invaded,03,50,1440,0,0,0
2018-08-10,invaded,04,50,1440,0,0,0
2018-08-10,invaded,05,50,1440,0,0,0
2018-08-10,invaded,06,50,1440,0,0,0
2018-08-10,invaded,07,50,1440,0,0,0
2018-08-10,invaded,08,50,1440,0,0,0
2018-08-10,invaded,09,50,1440,0,0,0
2018-08-10,invaded,10,50,1440,0,0,0
2018-08-10,invaded,11,50,1125,45,180,270
2018-08-10,invaded,12,50,1055,30,305,355
2018-08-10,native,13,50,1240,10,160,190
2018-08-10,native,14,50,1195,5,210,240
2018-08-10,native,15,50,1275,35,65,130
2018-08-10,native,16,50,1210,20,120,210
2018-08-10,native,17,50,1135,10,240,295
2018-08-10,native,18,50,1360,40,0,40
2018-08-10,native,19,50,820,15,570,605
2018-08-10,native,20,50,990,30,220,420
2018-08-10,native,21,50,1345,45,0,50
2018-08-10,native,22,50,1395,40,0,5
2018-08-10,native,23,50,1155,30,230,255
2018-08-10,native,24,50,1250,10,125,180
2018-08-11,invaded,01,51,1440,0,0,0
2018-08-11,invaded,02,51,1440,0,0,0
2018-08-11,invaded,03,51,1040,30,300,370
2018-08-11,invaded,04,51,1370,65,0,5
2018-08-11,invaded,05,51,1440,0,0,0
2018-08-11,invaded,06,51,1360,70,0,10
2018-08-11,invaded,07,51,1110,60,140,270
2018-08-11,invaded,08,51,1440,0,0,0
2018-08-11,invaded,09,51,1440,0,0,0
2018-08-11,invaded,10,51,1170,55,55,215
2018-08-11,invaded,11,51,905,20,465,515
